"last_season","oppid","opponent","winp_total","w_total","l_total","winp_home","w_home","l_home","winp_away","w_away","l_away","tp_avg","fg_avg","fg3_avg","ft_avg","oreb_avg","dreb_avg","ast_avg","blk_avg","stl_avg"
2016,242,"UNC Wilmington",100.0,1,0,"",0,0,100.0,1,0,85.0,30.0,11.0,14.0,9.0,20.0,10.0,3.0,5.0
2016,136,"Utah",50.0,1,1,"",0,0,50.0,1,1,67.0,24.5,3.5,14.5,13.0,27.0,12.0,6.5,5.0
2016,263,"Utah State",100.0,1,0,100.0,1,0,"",0,0,52.0,19.0,3.0,11.0,9.0,14.0,6.0,1.0,8.0
2016,1019,"VCU",100.0,1,0,"",0,0,100.0,1,0,71.0,29.0,4.0,9.0,7.0,19.0,14.0,0.0,6.0
2016,125,"Yale",100.0,2,0,100.0,1,0,100.0,1,0,62.5,25.0,4.0,8.5,15.0,20.0,14.5,4.0,5.0
2017,173,"Appalachian State",100.0,1,0,100.0,1,0,"",0,0,58.0,18.0,9.0,13.0,9.0,17.0,12.0,0.0,2.0
2017,26,"Clemson",66.67,4,2,100.0,2,0,50.0,2,2,65.33,23.0,4.0,15.33,8.67,24.5,9.0,4.67,5.83
2017,44,"Georgia Tech",100.0,5,0,100.0,3,0,100.0,2,0,60.4,24.6,4.0,7.2,8.4,21.2,11.2,2.4,3.8
2017,841,"Grand Canyon",100.0,1,0,100.0,1,0,"",0,0,61.0,26.0,3.0,6.0,8.0,19.0,11.0,2.0,7.0
2017,190,"Kansas",0.0,0,2,"",0,0,0.0,0,2,85.5,32.5,2.5,18.0,10.5,24.5,15.5,3.5,6.5
2017,137,"Louisville",60.0,3,2,100.0,1,0,50.0,2,2,68.6,25.6,5.2,12.2,11.0,22.0,13.0,5.2,5.4
2017,297,"Maine",100.0,1,0,100.0,1,0,"",0,0,55.0,21.0,9.0,4.0,10.0,9.0,12.0,0.0,5.0
2017,883,"Marist",100.0,1,0,100.0,1,0,"",0,0,49.0,15.0,3.0,16.0,5.0,23.0,8.0,0.0,5.0
2017,77,"North Carolina",66.67,6,3,75.0,3,1,60.0,3,2,80.22,30.78,4.11,14.56,13.56,24.22,16.44,3.67,5.22
2017,80,"Penn State",100.0,1,0,"",0,0,100.0,1,0,68.0,28.0,6.0,6.0,9.0,24.0,12.0,3.0,3.0
2017,150,"Rhode Island",100.0,1,0,"",0,0,100.0,1,0,65.0,25.0,3.0,12.0,10.0,22.0,10.0,7.0,3.0
2017,97,"South Carolina",0.0,0,1,"",0,0,0.0,0,1,88.0,27.0,7.0,27.0,12.0,21.0,16.0,2.0,8.0
2017,144,"Syracuse",50.0,3,3,66.67,2,1,33.33,1,2,69.83,25.5,5.5,13.33,12.83,21.0,12.33,4.0,6.83
2017,301,"Tennessee State",100.0,1,0,100.0,1,0,"",0,0,55.0,22.0,2.0,9.0,4.0,25.0,7.0,1.0,4.0
2017,628,"Troy",100.0,1,0,"",0,0,100.0,1,0,65.0,24.0,5.0,12.0,11.0,21.0,10.0,2.0,1.0
2017,170,"UNLV",100.0,1,0,"",0,0,100.0,1,0,45.0,16.0,6.0,7.0,8.0,17.0,6.0,1.0,7.0
2017,115,"Virginia Tech",75.0,3,1,100.0,2,0,50.0,1,1,70.25,26.0,5.75,12.5,5.75,22.75,13.75,3.5,2.75
2017,121,"William & Mary",100.0,1,0,100.0,1,0,"",0,0,67.0,23.0,7.0,14.0,3.0,20.0,17.0,3.0,4.0
2018,194,"Boston College",80.0,4,1,100.0,2,0,66.67,2,1,73.0,27.2,7.2,11.4,8.6,19.6,13.0,1.0,5.0
2018,35,"Elon",100.0,5,0,100.0,3,0,100.0,2,0,61.0,23.6,8.6,5.2,6.2,24.0,12.4,1.4,4.6
2018,499,"Evansville",100.0,1,0,100.0,1,0,"",0,0,40.0,15.0,5.0,5.0,2.0,15.0,11.0,2.0,1.0
2018,37,"Florida",100.0,2,0,"",0,0,100.0,2,0,79.0,28.0,7.0,16.0,11.0,20.0,10.5,5.0,6.5
2018,38,"Florida State",83.33,5,1,100.0,4,0,50.0,1,1,73.67,27.67,6.5,11.83,10.17,20.5,12.33,3.5,4.5
2018,40,"Furman",100.0,2,0,100.0,2,0,"",0,0,58.5,22.0,7.5,7.0,10.5,14.5,12.0,1.5,4.5
2018,196,"Indiana",100.0,2,0,100.0,1,0,100.0,1,0,77.5,28.5,6.0,14.5,8.0,15.5,12.5,4.0,4.5
2018,130,"Miami",50.0,3,3,50.0,1,1,50.0,2,2,64.83,23.83,6.0,11.17,9.0,22.33,11.17,3.67,7.83
2018,138,"Michigan State",100.0,4,0,100.0,1,0,100.0,3,0,70.5,27.5,6.5,9.0,9.0,24.0,16.5,4.0,2.5
2018,70,"N.C. State",66.67,6,3,66.67,2,1,66.67,4,2,77.11,29.33,6.0,12.44,10.33,20.56,13.44,3.33,4.22
2018,143,"Notre Dame",44.44,4,5,66.67,2,1,33.33,2,4,75.33,27.33,6.44,14.22,9.89,20.33,14.11,3.33,5.67
2018,82,"Pittsburgh",83.33,5,1,100.0,3,0,66.67,2,1,62.67,23.17,4.33,12.0,10.17,18.83,12.0,3.0,4.0
2018,205,"Portland State",100.0,1,0,"",0,0,100.0,1,0,81.0,30.0,12.0,9.0,12.0,19.0,21.0,1.0,6.0
2018,956,"Saint Francis (Pa.)",100.0,1,0,100.0,1,0,"",0,0,67.0,24.0,7.0,12.0,4.0,18.0,11.0,0.0,8.0
2018,424,"South Dakota",100.0,1,0,100.0,1,0,"",0,0,80.0,30.0,10.0,10.0,7.0,14.0,18.0,0.0,6.0
2018,437,"Southern",100.0,1,0,100.0,1,0,"",0,0,61.0,22.0,7.0,10.0,13.0,19.0,8.0,4.0,5.0
2018,197,"Texas",100.0,1,0,"",0,0,100.0,1,0,78.0,30.0,4.0,14.0,10.0,23.0,14.0,3.0,4.0
2018,1031,"Utah Valley",100.0,1,0,100.0,1,0,"",0,0,69.0,25.0,6.0,13.0,12.0,21.0,13.0,0.0,5.0
2018,113,"Virginia",66.67,4,2,66.67,2,1,66.67,2,1,63.67,23.5,4.17,12.5,9.5,20.83,9.83,2.33,4.17
2018,117,"Wake Forest",90.0,9,1,100.0,5,0,80.0,4,1,72.5,26.6,5.3,14.0,10.8,21.1,13.2,2.3,4.7
